pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,pixel_64,pixel_65,pixel_66,pixel_67,pixel_68,pixel_69,pixel_70,pixel_71,label
0.8920598,0.8634033,0.0,0.5367125,1.0,0.7285279,0.5155468,1.0,0.12363905,0.0,0.0,0.79070354,1.0,0.34982112,1.0,0.74210393,0.8309606,0.829018,1.0,0.3508582,0.25620228,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.79534423,0.93383026,0.95680094,0.73474884,0.0,0.21898456,0.79221165,0.8475879,0.87592256,0.9023902,1.0,1.0,0.0,1.0,0.74520385,0.9025238,1.0,0.6376364,0.07561191,1.0,0.0,1.0,1.0,0.57264066,0.0,0.50332874,0.77068543,0.0,1.0,1.0,0.0,0.8692954,1.0,1.0,0.04221083,0.0,0.64682496,1.0,1.0,0.82640064,1.0,1.0,1.0,1.0,5
1.0,0.74306357,1.0,0.6491145,1.0,0.9539723,1.0,0.94952554,0.0,0.0,0.16552912,0.7416878,0.73965645,0.18738954,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6402228,0.6450901,0.7541963,0.2666645,0.99233586,0.88374454,0.4346019,0.7815866,1.0,0.85917497,0.0,0.039687477,1.0,0.0,1.0,1.0,0.9981085,1.0,0.254972,1.0,0.57253397,1.0,1.0,1.0,0.0,0.0,1.0,0.76272076,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.32532978,0.82767034,1.0,1.0,0.0,0.34062225,1.0,0.92860216,0.44144565,0.44288856,1.0,1.0,0.76968515,1.0,5
1.0,1.0,0.94286364,0.9544719,0.93634254,1.0,1.0,1.0,0.0,0.10188851,0.0,0.83711934,1.0,1.0,1.0,1.0,1.0,1.0,0.72273886,0.22044334,0.93770653,0.9345174,0.6320945,0.99158883,1.0,0.0,1.0,0.9827282,0.78241456,0.0,0.9441716,1.0,0.27748623,0.0,0.9319657,1.0,1.0,0.5583402,0.84049916,0.96063304,0.0,1.0,1.0,0.7889058,0.9851004,0.81949925,0.35062906,0.88919586,0.7667494,0.92192364,0.9362816,0.5091334,0.18623596,1.0,1.0,0.0,1.0,1.0,0.0,0.8225553,0.75235987,0.9823061,0.1539166,0.0,0.9008944,0.63811374,0.79831207,0.72686785,0.9425793,0.96594024,0.6511687,1.0,5
1.0,1.0,1.0,0.4776472,1.0,0.64492464,0.92511016,0.5592451,0.0,0.16498977,0.24136418,1.0,1.0,0.7704444,1.0,1.0,1.0,0.52803797,0.0,0.23231576,0.07946485,1.0,1.0,0.89972556,1.0,0.6733323,0.9236461,0.85560614,0.0,1.0,1.0,0.0,0.10031344,0.0,1.0,1.0,1.0,0.9881525,0.9813734,1.0,0.0,1.0,0.820473,1.0,1.0,1.0,0.33204198,1.0,1.0,1.0,0.19126278,0.7856772,0.42267907,0.8818635,0.63321835,1.0,1.0,1.0,0.0,1.0,1.0,0.8113487,0.30865446,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5
1.0,1.0,0.9923729,1.0,1.0,0.91694623,0.9348806,1.0,0.09726698,0.0,0.0,0.58738285,1.0,0.0,1.0,0.6976817,1.0,0.57050115,0.5837765,0.06839593,1.0,1.0,0.8036487,1.0,0.7605042,0.0,0.8553875,1.0,0.784122,0.96903515,1.0,1.0,0.3490245,0.0,0.9964864,0.82256335,0.898682,1.0,0.81596065,1.0,0.07171785,1.0,0.8861909,0.76242435,0.0,1.0,0.15951364,0.81196487,1.0,0.0,0.6765659,0.87783265,0.13483262,0.7905128,1.0,0.2188702,0.44338137,0.6515064,0.015052367,1.0,1.0,0.88649946,0.0,0.43347076,0.32085013,0.80416906,0.7711091,0.87793773,1.0,1.0,1.0,0.0,5
1.0,1.0,0.7351383,0.0,1.0,0.0,0.74435186,0.92739946,0.29479998,0.6454714,0.8687489,1.0,1.0,0.0,0.0,0.8262687,0.7780998,1.0,0.85756254,1.0,0.037498042,0.7422665,0.9950894,0.53533554,1.0,0.97346586,0.91036344,1.0,0.4262809,1.0,1.0,0.972703,1.0,0.5647021,1.0,0.30957776,1.0,0.8628484,0.95429194,0.5943633,0.9394302,0.09911917,0.8383063,0.9277977,1.0,0.9644833,1.0,0.0,0.66049016,0.97067136,0.1373171,0.8984779,0.49842572,0.0,1.0,1.0,0.9663407,0.17623456,0.0,0.80297774,1.0,1.0,1.0,0.9542816,1.0,1.0,0.7985441,0.9857688,0.86986583,1.0,0.9745766,1.0,5
1.0,1.0,1.0,1.0,0.7883523,1.0,0.7780472,1.0,0.6968908,0.6096764,1.0,0.43144107,1.0,1.0,1.0,0.052885965,0.12986867,0.0,0.8543088,1.0,0.0,1.0,0.82727027,0.7134844,0.9349062,1.0,0.0,1.0,0.8010261,1.0,1.0,1.0,0.0,0.89093775,1.0,0.91602623,1.0,0.66262424,1.0,0.0,0.06844401,0.78995645,0.0,0.92250705,1.0,0.98132294,1.0,0.11961389,0.9862437,1.0,0.7422795,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.508593,0.6269056,0.75556755,0.36352095,1.0,0.0,0.0,1.0,1.0,1.0,0.24395284,0.1004844,1.0,5
1.0,0.87093365,1.0,0.9968191,0.7735705,1.0,1.0,0.91386986,0.0,0.0,0.28829405,1.0,0.8633956,0.13631931,1.0,1.0,0.9452738,0.6098856,1.0,0.0,0.9104618,1.0,0.9205046,1.0,1.0,0.024802662,1.0,0.47515565,0.9892006,0.7677827,1.0,0.69336486,0.0,0.071681835,0.78459907,1.0,1.0,0.7127709,0.11913955,1.0,0.07095771,1.0,1.0,0.8922832,0.51361704,1.0,0.6158655,0.31470478,0.63649803,1.0,1.0,1.0,0.43728977,1.0,1.0,0.0,0.9549787,0.8123701,0.0013591133,0.42599773,1.0,1.0,0.0,0.0,1.0,0.5076803,1.0,0.6189474,0.7045757,1.0,0.9388556,0.8446517,5
0.83294237,1.0,1.0,1.0,0.70104706,1.0,1.0,0.72977984,0.0,0.28512147,1.0,0.5825837,1.0,0.1000006,0.0,0.77916986,0.9343947,0.96902794,0.9281429,0.020295143,1.0,1.0,1.0,1.0,0.77944106,0.0,0.4335131,0.7617258,0.80634326,1.0,0.86162984,1.0,0.34608176,0.106852114,0.91667575,0.0,1.0,1.0,0.9170081,0.90172726,0.0,1.0,1.0,0.85610664,1.0,0.40283787,0.38342887,1.0,1.0,0.6168665,1.0,1.0,0.0,0.958167,1.0,0.0,0.82785475,0.7326063,0.287099,1.0,1.0,1.0,0.0,0.0,1.0,0.7644507,1.0,1.0,1.0,0.90814203,1.0,0.875772,5
1.0,0.53572094,1.0,0.9536796,0.9345949,1.0,1.0,0.7706597,0.21809064,0.0,0.0931825,1.0,0.7914399,0.0,1.0,1.0,0.0,0.2709031,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.69328994,1.0,0.78326553,1.0,0.35127482,0.026984744,1.0,1.0,1.0,0.0,1.0,0.73197293,0.26395252,1.0,0.8822014,0.9554276,1.0,0.501235,0.0,1.0,1.0,0.96891433,0.9622669,0.0,0.5230437,0.40697742,0.7090988,0.13895012,0.7590209,0.0,0.035478525,1.0,1.0,0.0,0.10357317,0.47768605,0.96496195,1.0,0.43536353,1.0,1.0,1.0,0.8893728,1.0,5
0.6164099,0.65737224,0.0,0.0,0.0,1.0,0.7886966,0.0,1.0,1.0,0.86645716,1.0,1.0,0.029782655,1.0,0.9607819,0.9637215,1.0,0.2837866,0.3328524,0.75667983,0.9037719,1.0,0.44636786,0.0,0.95758986,0.08038966,0.2765683,1.0,0.6516405,0.8974452,1.0,0.6566621,0.66960454,0.023782387,0.54924643,0.79251736,0.9564343,1.0,0.7088492,0.25906235,1.0,1.0,1.0,1.0,1.0,0.0,0.78509134,0.9142157,0.20658395,1.0,1.0,0.2128357,0.7335293,0.7984706,0.92762935,0.16469888,0.43481302,0.69347906,1.0,1.0,1.0,0.70985377,1.0,1.0,1.0,0.75525844,0.8795664,0.5918804,0.851023,0.7823303,0.5916289,5
0.90061796,0.0,1.0,1.0,0.96816623,0.5031239,1.0,0.95519865,0.0,0.30473542,0.3886317,1.0,0.65563273,0.0,1.0,0.81481373,1.0,1.0,0.89328384,0.0,1.0,1.0,1.0,1.0,0.99367875,0.0,0.8019949,1.0,1.0,1.0,0.0,0.98342437,0.29996917,0.050375976,0.9781164,0.68627924,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9911777,1.0,0.0,0.9411737,1.0,0.03280962,0.7115042,1.0,0.0,0.9077211,0.0,1.0,0.0,0.0,0.59952486,1.0,0.8515012,0.9280511,0.9069165,1.0,0.62068367,1.0,5
0.81273973,0.89898926,1.0,1.0,1.0,1.0,0.97986597,1.0,0.048676882,0.08313904,0.0399256,0.7447834,0.9255346,0.0,1.0,0.4450779,0.55909956,0.78478515,1.0,0.16326451,1.0,0.64852744,0.89366597,1.0,1.0,0.0,1.0,0.99482894,1.0,0.8166597,1.0,1.0,0.0,0.38651398,1.0,1.0,1.0,0.56427056,0.0,1.0,0.23065446,0.8790064,0.47403425,0.7857017,1.0,1.0,0.0,1.0,1.0,0.9192408,0.5885664,1.0,0.0,1.0,1.0,0.0,1.0,0.9174,0.57094115,0.75716734,0.7043268,1.0,0.10542239,0.19871455,1.0,1.0,0.65272117,0.83116573,0.9283146,1.0,0.6962732,1.0,5
0.56899023,1.0,0.5380846,1.0,0.9149139,0.78995585,1.0,1.0,0.28138828,0.16497576,0.0,0.45763886,1.0,0.4382357,1.0,0.8787927,0.8426228,1.0,1.0,0.0,0.9554393,1.0,1.0,0.41667145,1.0,0.15613173,0.8495276,1.0,1.0,1.0,0.79125345,0.6997158,0.17898332,0.0,0.8388055,0.8633032,1.0,1.0,1.0,0.6296419,0.5556592,0.29154658,1.0,0.72674793,0.8563291,0.90649104,0.0,0.9939083,0.8637866,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.49416903,0.4646517,1.0,1.0,0.03559107,0.26453322,0.66999686,1.0,1.0,0.94097537,1.0,0.76739633,0.6615937,0.9720974,5
0.0,0.7382934,0.6806346,1.0,0.738484,0.7137277,1.0,0.8173125,1.0,0.0,0.12030483,1.0,0.84775615,0.0,0.87319636,1.0,1.0,0.8124907,1.0,0.0,0.56463087,1.0,0.0,1.0,1.0,0.13591091,0.9708953,1.0,0.7999531,0.9669847,0.8382471,1.0,0.0,0.0,1.0,0.6836978,1.0,1.0,0.9602544,0.860772,0.0,1.0,1.0,0.8631037,1.0,1.0,0.22775337,1.0,1.0,1.0,1.0,1.0,0.05080933,1.0,1.0,0.46314862,0.6638852,0.8504668,0.47605747,1.0,1.0,1.0,0.4287413,0.0,0.9467868,0.9764588,0.0,0.97325253,1.0,0.98056215,0.82334703,1.0,5
1.0,0.92325646,1.0,1.0,0.6986838,0.32973725,1.0,0.91582024,1.0,1.0,1.0,0.97472113,1.0,0.80498207,1.0,0.13171351,0.0,0.13386185,1.0,1.0,0.784406,0.9006405,1.0,0.7116556,0.716586,0.5358912,0.14865895,0.48099464,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7528493,1.0,1.0,1.0,0.0,0.0,0.96057343,1.0,0.9684441,1.0,0.5631427,0.8774024,0.0,1.0,0.0,0.7095001,0.36191326,1.0,0.24148145,1.0,1.0,0.9335312,1.0,0.9697505,0.0,1.0,0.8002478,0.010735111,1.0,1.0,0.0,1.0,0.0,0.8677997,0.01289675,0.0,0.488092,5
0.8472232,1.0,0.70770556,1.0,0.85327387,0.7580191,1.0,1.0,0.0,0.0,0.39043695,0.0,1.0,0.07416736,0.8486399,1.0,1.0,0.9398597,1.0,0.28027472,1.0,0.8221275,0.9760748,0.88108385,1.0,0.0,1.0,1.0,0.93277735,0.9933205,1.0,1.0,0.0,0.0,1.0,0.7963466,1.0,0.58079654,0.98018986,1.0,0.0,1.0,1.0,0.7236012,1.0,0.3614074,0.0,0.7516682,1.0,0.8848123,1.0,0.93309563,0.02719368,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.58139884,0.4792431,0.0,0.0,1.0,1.0,1.0,0.7555216,0.86035,1.0,0.74609554,0.9891737,5
1.0,0.98388064,1.0,0.98512,1.0,0.8884572,1.0,0.9098968,0.0,0.0,0.0,0.56889737,1.0,0.0,0.8773068,1.0,1.0,0.881905,0.90721107,0.0,1.0,0.8204603,0.9392493,0.6372802,0.78429294,0.0,1.0,1.0,1.0,1.0,0.77419806,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.91026413,0.0,0.8982476,1.0,1.0,0.7201563,1.0,0.0,1.0,1.0,1.0,1.0,0.7761755,0.29235995,1.0,1.0,0.25259972,1.0,0.6525259,0.0,1.0,0.96913624,1.0,0.17213818,0.0,0.98271376,1.0,1.0,1.0,1.0,0.7450235,0.7917235,1.0,5
0.9797299,1.0,0.662284,1.0,0.6140035,0.8507147,1.0,1.0,0.92923594,0.0,0.0,0.0,1.0,0.3006258,0.0,0.7629986,1.0,0.87987894,1.0,0.8704649,0.0,1.0,1.0,1.0,0.91835886,1.0,0.10551014,1.0,1.0,0.96535,0.8829906,0.74488896,1.0,0.0,0.0,1.0,0.623136,0.86618614,0.0,0.8761809,0.88244724,0.14889455,1.0,1.0,0.5622631,1.0,1.0,0.0,1.0,0.61348045,0.5509683,0.87091154,0.94715834,0.0,1.0,1.0,0.17648569,1.0,1.0,0.2837584,1.0,0.8180963,1.0,0.16414854,0.0,0.77456796,1.0,1.0,0.89801645,0.7520245,1.0,1.0,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9796946,1.0,0.99181306,0.78321356,1.0,0.0,0.07656736,0.56545454,0.48487955,1.0,0.0,0.8534471,0.9892881,0.9878901,0.54562783,0.985598,0.0,1.0,0.81331754,1.0,0.7525387,0.76396036,0.0,1.0,0.9507135,1.0,1.0,1.0,1.0,0.28441814,1.0,1.0,1.0,0.0,1.0,0.9441305,1.0,0.26116285,1.0,1.0,1.0,0.9689545,1.0,0.0,0.95957404,1.0,0.8013837,1.0,0.9570758,0.0,0.62935555,1.0,0.044008475,0.5578628,1.0,0.0,1.0,0.8462417,1.0,0.0,0.0,0.77327096,5
1.0,1.0,0.014016474,0.4500693,0.29793626,0.8464267,0.81280065,0.4551925,1.0,1.0,1.0,0.92655504,0.625232,0.430488,0.6371285,0.75267303,0.71730256,0.0,1.0,0.15685213,0.83761317,0.9219717,0.9147399,0.0,1.0,0.0,0.0,0.0,0.9473351,1.0,1.0,0.49075705,0.8794789,0.5270519,0.0,1.0,0.6674348,0.2163104,1.0,0.32747525,0.41010308,1.0,1.0,0.4761399,1.0,1.0,0.0,0.525591,0.94952154,0.24743898,1.0,1.0,0.4676943,1.0,1.0,1.0,0.32706085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90429795,1.0,1.0,1.0,1.0,0.8996993,1.0,0.97680193,6
0.32315183,0.945376,1.0,0.87894726,0.9288759,1.0,1.0,0.6527293,0.22486772,0.0,0.97988695,1.0,1.0,0.15725958,1.0,1.0,0.0,0.68713254,0.7725655,0.0,1.0,0.95388496,0.6744839,0.975609,0.0,0.2050451,1.0,1.0,1.0,1.0,0.0,0.2951223,0.0,0.0,0.9599813,1.0,0.45283306,0.5454407,1.0,1.0,0.0,0.15694135,0.68993855,0.2564524,1.0,1.0,0.45578688,1.0,1.0,0.0,0.82058966,0.93353724,0.0,1.0,1.0,0.06540794,0.7208777,1.0,0.0,1.0,0.8259485,0.92225826,0.23865825,0.036143932,1.0,0.96176666,0.6685742,1.0,1.0,0.8122676,1.0,1.0,6
1.0,1.0,1.0,0.49599284,0.9090225,1.0,1.0,0.36098972,0.0,1.0,1.0,0.3354913,0.14535822,1.0,1.0,0.0,0.89785177,0.39680046,0.0,1.0,1.0,1.0,1.0,0.8012718,0.0,0.70403874,0.73111445,0.9788329,0.71581566,1.0,0.0,0.0,0.5207583,1.0,1.0,0.8982645,0.18978207,0.27457947,1.0,0.0,1.0,0.8359588,0.21182756,0.9761119,0.9433466,0.0,1.0,0.40366322,0.47347686,1.0,0.9031067,0.08419679,1.0,0.6920304,0.0,1.0,1.0,0.1542994,0.97357064,1.0,1.0,0.18474741,0.1996536,1.0,0.5790206,0.82240415,0.70428514,0.38414985,1.0,0.41663754,0.89326304,0.7404216,6
0.8968115,0.7959505,0.5782112,1.0,1.0,0.6429498,0.9566092,1.0,0.0,0.0,0.81105953,1.0,0.97900474,0.17032382,0.21803117,1.0,0.017576072,0.76784325,1.0,0.0,0.5698801,0.7971202,0.89351463,0.90250784,1.0,0.0,0.96835256,0.88334805,1.0,1.0,1.0,1.0,0.091775,0.024319038,1.0,0.94016117,0.65864086,0.0,0.45686138,0.81805444,0.35199848,0.8820991,1.0,0.07477213,1.0,1.0,0.008609976,0.67600906,0.974811,0.0,0.8874273,0.7399819,0.0,1.0,1.0,0.0,1.0,0.8768885,0.0,1.0,0.8988156,1.0,0.0,0.0,1.0,0.8981794,1.0,0.7700609,1.0,1.0,0.5780801,1.0,6
0.95225495,1.0,0.65635645,1.0,1.0,0.80157715,1.0,1.0,0.0,0.0040292866,0.8155547,1.0,0.9084037,0.0,1.0,1.0,0.4186418,1.0,0.24230367,0.1010364,1.0,1.0,0.7098192,1.0,0.60877645,0.0,0.4758771,0.40442616,0.35418105,1.0,0.9162085,0.06742947,0.112308286,0.0,0.8441999,1.0,1.0,0.3174665,1.0,1.0,1.0,0.7434274,0.90810406,0.0,1.0,0.77342033,0.0,1.0,0.8861963,0.0,0.8497035,1.0,0.0,0.29553533,1.0,0.0,0.77110845,0.43101037,0.0,0.89670813,0.51818955,0.8570962,0.22565946,0.19026901,1.0,0.5695096,1.0,1.0,0.7657559,0.9499461,0.7558434,1.0,6
1.0,1.0,1.0,1.0,1.0,0.8512475,1.0,0.0,0.0,0.9278137,1.0,1.0,0.0,0.4913388,1.0,0.55735135,0.9663148,0.60794747,0.16627418,0.9884876,0.8736744,1.0,0.8303459,1.0,0.0,0.9660739,0.98948985,1.0,0.31629366,1.0,0.08233872,0.0,0.0,0.55105245,0.6600835,1.0,0.0,1.0,1.0,0.37169653,1.0,0.58919924,0.30178043,0.39469248,1.0,0.008515025,1.0,1.0,0.99082685,1.0,1.0,0.0,1.0,1.0,0.16592172,0.7151165,0.56375146,0.0,1.0,1.0,1.0,0.0,0.0,0.8079192,1.0,1.0,1.0,0.53369784,0.92708576,0.7212271,1.0,1.0,6
0.7523534,0.58870655,1.0,1.0,1.0,0.8449629,0.41469985,0.98679733,0.0,0.28160506,1.0,1.0,0.7699137,0.25686216,1.0,0.4456578,0.2822144,0.31544095,1.0,0.0,0.4440127,1.0,0.7344407,1.0,0.84725296,0.25262454,0.9990482,0.9063212,0.8445084,0.9743937,1.0,0.0,0.0,0.51052374,0.81772923,1.0,0.57181364,0.0,1.0,1.0,0.0,0.58339214,1.0,0.0,0.9655167,0.69394743,0.0,0.72508603,1.0,0.0,0.8415517,1.0,0.17107934,0.8245082,1.0,0.0,0.9147123,0.7920345,0.0,0.8166639,0.63603866,0.97601193,0.0,0.0,1.0,0.9357611,0.8643046,0.99680847,0.64362854,1.0,0.26414233,0.6587858,6
0.82806176,0.0,1.0,0.5918609,0.90371996,1.0,0.8141889,0.7413189,0.30983597,0.21932429,0.7490756,0.9479368,0.819633,0.0,0.9359849,1.0,0.0,1.0,0.8551502,0.5393483,1.0,0.9634472,1.0,0.9257747,1.0,0.31020704,1.0,0.9687493,1.0,0.6712649,0.77894944,0.64916307,0.20201406,0.0,0.45867687,1.0,1.0,0.0,0.5821891,1.0,0.0,1.0,0.9926984,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.887074,0.44623202,0.028490055,0.99639654,0.42130852,0.0,1.0,0.99104106,0.0,1.0,0.81677186,1.0,0.0,0.29816726,0.9355817,0.9693798,1.0,0.739853,1.0,1.0,1.0,0.94606334,6
0.97424144,1.0,0.6229467,1.0,0.55863535,0.8833428,1.0,0.6403141,0.0,0.0,0.8884823,0.0,0.9673984,0.0,1.0,0.9649654,0.0,0.8552793,1.0,0.13946943,0.547739,1.0,0.91682124,0.9862238,1.0,0.41873977,1.0,0.9721624,1.0,0.7435665,0.61276567,0.0,0.47047377,0.0,1.0,0.9670936,1.0,0.0,1.0,0.7552519,0.0,1.0,0.9279864,0.0,0.9408415,0.77443135,0.0,1.0,1.0,0.0,1.0,1.0,0.47767013,0.5605026,1.0,0.0,0.80478406,1.0,0.0,1.0,1.0,0.96745414,0.02460399,0.0,0.9072499,0.80724776,0.0,1.0,1.0,0.7457397,0.99040836,0.8993262,6
0.8976483,1.0,1.0,0.6365341,0.886201,0.718272,1.0,0.6615108,0.3014098,0.0,0.92191374,0.60402894,1.0,0.0,0.93630695,0.78229654,0.16317894,0.99877346,1.0,0.0,1.0,0.9000838,0.93449277,1.0,1.0,0.0,0.6911881,1.0,0.31788588,0.94756806,1.0,0.0,0.0,0.40247905,0.2718979,0.971684,1.0,0.0,0.81474805,0.54164547,0.013613812,1.0,1.0,0.0,1.0,1.0,0.16341399,0.5013423,0.9629569,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.96757025,0.021054925,1.0,0.6315503,0.85081065,0.16581623,0.25177583,0.8663843,0.6445273,0.4802158,1.0,1.0,1.0,1.0,1.0,6
1.0,1.0,1.0,1.0,0.56367624,0.6684892,0.8575239,0.89070535,0.0,1.0,0.67417353,0.86483765,0.8842949,0.8724386,1.0,0.66959083,0.067043565,1.0,0.55269265,0.0,1.0,1.0,0.74197817,1.0,1.0,0.0,0.8439558,1.0,1.0,0.85464704,0.8601311,0.0,0.03567824,0.0,0.66195965,1.0,1.0,0.14848739,1.0,1.0,0.0,0.37614292,0.64660966,0.0,0.48144627,0.8281795,0.0,1.0,0.7390317,0.51131916,1.0,1.0,0.13632022,1.0,1.0,0.0,1.0,0.8914277,0.22352935,1.0,0.8590124,0.9157822,0.0,0.27696994,0.8082093,1.0,1.0,1.0,0.16135359,1.0,1.0,1.0,6
0.93406993,0.9231486,0.5040692,1.0,0.8586863,0.8377888,0.9480063,0.9112368,0.26014823,0.0,0.61996126,0.5149045,0.7754799,0.0,1.0,1.0,0.0,1.0,0.9248886,0.052672137,1.0,1.0,0.70820934,0.8751928,0.7044207,0.25381854,0.6632658,1.0,1.0,0.87421083,0.5847837,0.0905176,0.20661937,0.0,0.77814436,0.81921524,1.0,0.0,0.9306796,1.0,0.0,1.0,0.5435084,0.0014729567,0.8661486,0.6684786,0.6415757,1.0,0.78370726,0.45377854,1.0,1.0,0.23096946,1.0,1.0,0.45604354,1.0,1.0,0.0,1.0,1.0,0.90814346,0.1225573,0.0,1.0,1.0,1.0,0.909255,0.6118939,1.0,0.90133846,1.0,6
0.8593406,1.0,0.8972839,1.0,1.0,1.0,1.0,0.33329374,0.74819344,0.84494174,0.8176384,0.56855965,0.0,0.63341,1.0,0.0,0.7481306,0.96705574,0.0,1.0,0.34245658,1.0,1.0,0.7592,0.0,1.0,0.92984015,0.99168074,0.84855837,1.0,0.0,0.0,0.0,0.93369186,0.65323055,0.98247397,0.0,1.0,1.0,0.15860932,1.0,0.97174084,0.0,0.018318951,1.0,0.54951966,0.81814224,0.9302836,0.0,1.0,0.8754126,0.5088296,1.0,1.0,0.017138619,0.8386521,1.0,0.21806979,0.60032123,0.71572906,1.0,0.0,0.0,0.63321996,0.90180445,0.78033566,1.0,1.0,0.65098274,1.0,1.0,0.63659513,6
0.77163106,1.0,0.84844697,0.6975149,0.8434519,0.6396303,0.9586863,0.16717684,0.0,1.0,1.0,1.0,0.30442438,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.61484754,0.8739435,0.5832382,0.7144939,0.31539416,0.0,0.9201064,0.51114047,1.0,0.0,0.12323648,0.037152227,0.0,0.7073034,1.0,1.0,0.42278305,1.0,1.0,0.0,1.0,0.81812495,0.6130013,1.0,1.0,0.031933516,0.7066419,1.0,0.35867712,0.7531616,1.0,0.0,1.0,1.0,0.28540984,1.0,1.0,0.39253333,1.0,1.0,1.0,0.090816714,0.0,0.72088367,0.75286543,1.0,0.9954087,0.9114055,1.0,0.9472356,0.94154966,1.0,6
1.0,0.9067888,0.99686044,1.0,1.0,1.0,1.0,1.0,0.21291922,0.02609195,1.0,1.0,1.0,0.0,1.0,1.0,0.37780806,0.92912257,0.6322737,0.10887069,0.8925272,0.92612594,0.95913994,0.8115967,0.76416475,0.0,0.811046,1.0,0.9780189,1.0,0.8907416,0.24260493,0.1173743,0.0,0.8423203,0.77229637,1.0,0.0,0.77670336,1.0,0.2706474,0.6001239,1.0,0.15459259,1.0,0.36730427,0.0,1.0,1.0,0.5525944,0.0,0.9665833,0.0,0.95128006,1.0,0.15246417,0.94812125,0.7063618,0.057876468,0.6978208,0.9318857,1.0,0.019181123,0.0,0.9415375,0.5921567,1.0,0.76498336,1.0,0.84878194,1.0,1.0,6
1.0,0.0,1.0,1.0,0.7650816,1.0,0.0,0.0,0.09339027,1.0,1.0,0.9387233,0.0,0.67274916,1.0,0.5652731,1.0,0.5617881,1.0,1.0,1.0,0.94216967,1.0,0.7184949,0.0,1.0,1.0,1.0,1.0,0.9937308,0.06796175,0.0,0.11963018,0.9840149,0.7817621,1.0,0.0,1.0,1.0,0.0,1.0,0.58648765,0.0,0.8840702,0.99022084,0.0,0.7541272,1.0,0.0,0.9430018,0.88265884,0.041402876,0.6226813,0.94868326,0.55147564,0.91240007,1.0,0.0,0.8462196,1.0,0.71443313,0.7694133,0.0,0.886516,1.0,1.0,0.49575806,0.7631062,0.9846711,0.69184566,1.0,0.78807884,6
0.0,0.0,0.0,1.0,0.87443376,0.66568375,0.437453,0.20566708,0.016640246,0.0,0.9836174,1.0,0.049774177,0.68097997,1.0,1.0,1.0,0.84383786,0.31813723,0.5671357,1.0,0.5674298,1.0,0.0,0.5155947,0.0,0.0,1.0,1.0,1.0,0.0034282298,0.040348113,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.95454484,1.0,0.016633641,0.88461643,0.8114867,0.0,0.92390954,0.6430701,0.0,1.0,1.0,0.30186927,1.0,0.95804024,1.0,0.0,0.0022956496,1.0,1.0,0.933481,0.84861165,0.9373043,0.6917506,0.8473092,0.0,0.8218076,0.90241945,0.55309594,1.0,0.5819337,1.0,1.0,6
0.9358333,0.7189274,0.47915143,1.0,0.8579526,1.0,1.0,0.0,0.901194,0.0,0.46542454,0.9281763,0.9921675,1.0,0.034493644,0.5841148,0.7803589,0.0,1.0,0.8733839,0.0,1.0,0.85282254,1.0,0.96360123,0.99846333,0.01924906,0.6468713,0.92473316,1.0,0.9654619,1.0,0.0,0.108497225,0.22557431,1.0,0.0,0.88503915,0.0,0.8695506,1.0,0.0,1.0,1.0,0.085203744,0.76352584,1.0,0.0,1.0,0.0,0.0,0.59785676,1.0,0.0,1.0,0.99085194,0.20758677,1.0,0.0,0.6450093,0.94499135,1.0,1.0,0.22785607,0.09622923,1.0,1.0,1.0,0.9470414,0.9890237,1.0,1.0,6
